行政區,土地面積,建物總面積,屋齡,樓層,總樓層,用途,房數,廳數,衛數,電梯,車位類別,交易日期,經度,緯度,總價
大安區,3.73,33.35,14.74636714,10,12,1,1,1,1,1,無,2019/1/7,121.563181,25.01247,950
信義區,9.8,39.08,36.11299342,4,5,0,1,1,1,1,無,2018/11/16,121.570071,25.018633,555
信義區,4.22,29.69,22.23728071,11,16,0,2,2,2,1,無,2019/1/2,121.570547,25.022908,173
信義區,4.5,29.69,22.22359118,11,16,0,2,2,2,1,無,2018/12/28,121.570547,25.022908,183
信義區,12.48,101.79,40.6387537,7,8,1,3,2,2,1,無,2018/12/27,121.553045,25.024443,1755
松山區,15.64,127.92,0.621504891,6,11,0,3,1,2,1,升降機械,2018/11/9,121.568641,25.056462,2758
松山區,16.04,140.33,-1.284078386,10,11,0,3,1,2,1,升降平面,2016/12/13,121.568641,25.056462,2800
文山區,62.22,274.56,10.95710384,8,13,0,4,2,2,1,坡道平面,2018/12/12,121.553828,24.989194,3633
文山區,15.01,238.37,1.58251025,11,29,1,3,2,2,1,坡道平面,2018/12/10,121.571057,24.990801,3600
文山區,27.98,111.72,34.85903201,4,5,0,3,2,2,0,無,2018/12/9,121.548205,24.996085,1330
文山區,64.27,99.62,35.24233899,9,12,0,3,2,1,1,無,2018/12/13,121.562219,25.003212,1000
文山區,8.71,95.8,20.32348371,11,11,1,2,2,1,1,升降平面,2018/12/15,121.554186,24.97989,1220
文山區,29.84,46.76,35.30257295,8,12,0,1,1,1,1,無,2019/1/4,121.562219,25.003212,366
文山區,6.72,30.3,8.331451022,3,10,0,1,1,1,1,無,2018/12/5,121.579981,24.982088,530
松山區,56.68,211.14,9.610053595,4,11,0,4,2,2,1,坡道平面,2018/10/29,121.559164,25.055392,4720
松山區,7.56,68.37,12.13440385,11,13,1,2,2,2,1,無,2018/12/29,121.579786,25.051573,1720
松山區,31.06,124.7,26.09772959,4,7,0,3,2,2,1,無,2018/11/13,121.566064,25.056332,2860
大安區,18.39,67.31,37.46278158,5,5,0,3,2,2,0,無,2018/12/11,121.535582,25.036182,1504
大安區,13.58,70.85,4.599683772,1,6,0,1,1,1,1,其他,2018/12/18,121.525931,25.029903,1660
文山區,48.25,201.81,26.91362588,9,11,0,3,2,2,1,升降平面,2018/11/29,121.546351,24.997741,2648
大安區,4.59,40.74,14.61768551,12,12,1,1,1,1,1,無,2018/11/21,121.563181,25.01247,1310
大安區,18.71,85.27,23.20376188,6,6,0,1,2,1,1,坡道平面,2018/12/16,121.531408,25.030217,2300
大安區,7.69,40.72,9.87015476,4,8,0,2,1,1,1,無,2018/11/29,121.546143,25.028361,1133
松山區,84.25,107.16,44.90988864,4,4,0,5,2,2,0,無,2018/10/19,121.554651,25.057452,2588
松山區,16.6,62.81,39.11100159,3,5,0,2,2,1,0,無,2018/12/15,121.565209,25.049422,1338
松山區,4.18,52.34,9.670287549,6,18,0,1,1,1,1,無,2018/12/1,121.570725,25.051686,1196
松山區,20.56,185.42,2.921346776,10,12,0,3,2,2,1,坡道平面,2018/11/30,121.568223,25.05682,3900
大安區,38.67,91.48,51.49455499,1,3,0,3,2,1,0,無,2018/11/2,121.542764,25.034784,3000
大安區,34.64,143.34,31.42843453,2,5,0,3,2,2,1,無,2018/11/20,121.551829,25.032067,2758
文山區,42.95,198.74,24.03334771,4,5,0,3,2,1,1,升降平面,2019/1/8,121.568994,24.982533,869
大安區,17.55,79.85,11.48278199,5,13,0,2,2,1,1,升降機械,2018/12/16,121.541754,25.029816,2812
大安區,26.29,136.42,35.830989,4,7,0,2,2,2,1,無,2018/11/10,121.557224,25.033353,3358
松山區,39.73,157.75,23.38993956,5,5,0,3,2,2,0,坡道平面,2018/12/10,121.546915,25.063224,2720
信義區,32.77,95.04,34.13896247,5,5,0,4,2,3,0,無,2018/12/6,121.570071,25.018633,1250
松山區,24.09,103.84,1.349788154,4,7,0,2,2,1,1,升降機械,2018/12/27,121.569244,25.052765,2180
信義區,13.47,142.4,23.15447956,8,14,0,3,2,2,1,坡道機械,2018/12/11,121.5804,25.045535,2950
信義區,25.66,145.21,38.14999624,3,7,0,3,2,2,1,無,2018/12/28,121.568136,25.026506,2900
信義區,27.5,83.99,41.11514952,3,4,0,3,2,1,0,無,2018/12/3,121.554896,25.022821,1300
文山區,17.34,105.67,35.30804876,1,7,1,2,1,1,1,無,2018/12/8,121.55173,24.996856,1110
文山區,21.35,82.51,35.30804876,5,5,0,3,2,1,0,無,2018/12/26,121.551103,25.006603,755
文山區,91.35,229.64,19.36795417,7,22,0,4,2,2,1,坡道平面,2018/12/21,121.554312,24.989877,2780
文山區,43.39,125.15,34.42918061,3,5,0,3,2,2,0,無,2018/12/9,121.551069,24.997105,1200
信義區,26.38,140.64,2.319007235,4,9,0,2,2,2,1,升降機械,2018/12/3,121.569039,25.021864,2850
松山區,24.41,120.67,16.723136,9,13,0,2,2,1,1,無,2018/11/26,121.553695,25.05588,2650
信義區,27.88,66.19,47.80933216,2,4,0,2,1,1,0,無,2018/12/20,121.578068,25.03518,1300
大安區,21.88,149.73,8.564173118,2,13,0,2,2,1,1,坡道平面,2018/12/5,121.560103,25.016445,2400
文山區,5.34,40.22,10.60665175,2,10,0,1,1,1,1,坡道機械,2018/12/31,121.559068,24.991503,670
大安區,38.95,374.35,2.729693286,15,23,0,4,2,3,1,坡道平面,2018/10/4,121.543377,25.044595,10988
松山區,27.43,157.18,39.5819216,2,7,0,3,2,2,1,無,2018/11/28,121.546679,25.05983,3510
松山區,52.51,160.23,30.13066661,2,6,0,3,2,2,1,無,2018/12/20,121.564429,25.070785,3080
大安區,20.04,110.59,31.66115663,4,14,0,2,2,2,1,無,2018/12/20,121.543542,25.041886,2500
信義區,19.4,185.47,29.46535521,4,9,1,4,2,2,1,無,2018/12/14,121.564939,25.029011,3800
松山區,4.44,55.62,9.722307782,5,18,0,1,1,1,1,無,2018/12/20,121.570725,25.051686,1298
信義區,35.57,112.61,21.26258582,3,4,0,3,2,2,0,無,2018/12/11,121.568856,25.025075,1850
松山區,30.79,127,26.81779913,1,7,0,3,2,2,1,無,2018/12/27,121.565433,25.055026,2200
松山區,12.04,48.99,16.18103041,7,10,0,1,1,1,1,無,2018/12/16,121.546308,25.056018,1190
松山區,20.52,127.12,36.96995832,6,7,0,3,2,2,1,無,2018/12/12,121.550053,25.062092,2120
信義區,17.48,98.14,37.60241483,6,7,0,3,2,2,1,無,2018/12/10,121.565552,25.027844,1850
松山區,9.45,21.12,47.93801379,2,4,0,1,1,1,1,無,2018/12/19,121.565271,25.065799,220
文山區,11.24,67.7,2.379241189,7,8,0,1,2,1,1,無,2019/1/2,121.543741,25.004745,1475
文山區,30.02,94.92,38.42652484,2,5,0,2,1,1,0,無,2018/12/22,121.539366,24.994744,1200
文山區,21.85,76.3,20.5917986,1,5,0,1,1,2,0,無,2018/12/16,121.54392,25.00176,1180
文山區,39.7,247.14,6.127435882,9,10,0,3,2,2,1,坡道平面,2018/12/30,121.573977,24.993496,3400
文山區,31.25,83.6,49.80800427,1,5,0,3,2,1,0,無,2018/8/14,121.553668,24.986201,1060
信義區,27.51,169.94,10.62581709,5,8,0,2,2,1,1,無,2018/11/12,121.558948,25.033712,1350
信義區,9.99,40.53,20.68762534,1,12,0,3,2,2,1,無,2019/1/7,121.566066,25.029733,435
大安區,11.1,82.89,9.078899635,4,12,0,1,2,1,1,坡道機械,2018/12/12,121.545918,25.028421,2230
大安區,21.31,144.14,39.47788113,4,7,0,3,2,2,1,無,2018/12/24,121.550436,25.040751,3540
大安區,4.73,45.27,13.12278828,5,12,1,1,1,1,1,無,2018/12/26,121.548857,25.020734,1508
文山區,34.37,211.78,9.908485458,9,13,0,4,2,2,1,坡道機械,2018/8/7,121.548835,24.999362,3500
大安區,12.93,83.73,34.89736271,5,7,0,3,2,1,1,無,2018/10/21,121.554522,25.035605,2028
大安區,17.93,210.58,10.64772035,2,12,0,4,2,2,1,其他,2018/11/18,121.531487,25.033193,5975
大安區,23.4,261.95,29.35857684,10,25,0,6,2,2,1,坡道平面,2018/12/19,121.550424,25.024822,6200
松山區,15.68,177.76,34.97949992,10,16,0,5,2,2,1,坡道平面,2018/12/21,121.56806,25.059078,2760
松山區,22.01,113.18,39.30265509,3,7,0,2,2,2,1,無,2018/11/6,121.557959,25.059429,3015
信義區,23,104.11,34.90010062,6,6,0,3,2,2,1,無,2018/12/10,121.56956,25.043047,2028
大安區,30.28,124.69,38.34712554,7,7,0,5,2,3,1,無,2018/11/29,121.550505,25.033594,4200
松山區,20,112,36.96995832,5,7,0,3,2,2,1,無,2018/12/18,121.544538,25.050277,2658
松山區,3.74,38.51,10.91055942,8,14,0,1,1,1,1,無,2019/1/3,121.579786,25.051573,750
文山區,25.2,70.21,37.59693902,5,5,0,2,2,1,0,無,2018/12/12,121.539096,24.9997,1200
文山區,16.89,146.6,19.11606672,4,19,1,3,1,1,1,坡道平面,2018/12/16,121.57173,24.9874,1520
文山區,33.73,134.37,19.75673696,1,12,0,5,2,2,1,坡道平面,2018/12/30,121.547687,25.003653,1790
文山區,17.33,151.74,17.24333833,5,14,0,4,2,2,1,坡道機械,2018/10/30,121.576403,24.989139,2430
文山區,44.13,165.84,21.56649349,10,10,0,3,2,2,1,坡道平面,2018/12/20,121.565141,24.983737,2160
文山區,39.49,92.42,35.98431179,2,4,0,3,2,2,0,無,2018/12/14,121.562248,24.990075,912
文山區,19.21,108.2,34.51953154,4,7,0,3,2,2,1,無,2019/1/17,121.566458,24.984783,1120
文山區,35.33,61.59,23.58706887,3,10,0,2,1,1,1,無,2018/12/16,121.560796,25.0093,820
文山區,31,115.42,33.95004689,3,5,0,3,2,2,0,無,2018/11/16,121.564173,24.985458,1250
信義區,38.92,105.53,36.16775156,1,5,0,4,2,2,0,無,2018/12/6,121.570071,25.018633,1850
松山區,15.64,127.92,-2.286152351,4,11,0,3,1,2,1,升降機械,2015/12/13,121.568641,25.056462,2600
松山區,15.64,127.92,-1.47299397,7,11,0,3,1,2,1,升降機械,2016/10/5,121.568641,25.056462,2650
松山區,6.73,77.36,35.89943668,11,15,0,2,2,1,1,無,2018/12/23,121.56806,25.059078,1660
松山區,29.25,124.49,26.74661355,1,7,0,3,2,2,1,坡道平面,2018/12/8,121.565433,25.055026,2200
松山區,39.94,181.57,21.3721021,9,13,0,4,2,2,1,坡道平面,2018/12/11,121.553214,25.055878,3550
大安區,7.69,40.71,9.938602435,8,8,0,1,1,1,1,無,2018/12/24,121.546143,25.028361,1238
大安區,17.17,92.76,32.78096059,3,7,0,2,2,2,1,無,2018/10/15,121.557345,25.044737,1715
大安區,21.06,108.82,32.64954106,6,14,0,3,2,2,1,無,2018/12/8,121.537233,25.023301,2100
大安區,2.72,38.95,13.13647782,8,12,1,1,1,1,1,其他,2018/12/31,121.548857,25.020734,500
大安區,2.36,22.6,13.16385689,8,12,1,1,1,1,1,無,2019/1/10,121.548857,25.020734,450
大安區,17.6,121.39,8.610717537,8,13,0,2,1,1,1,坡道平面,2018/12/22,121.560103,25.016445,2020
文山區,41.47,147.86,19.87994278,1,4,0,4,2,2,0,坡道機械,2018/11/3,121.547068,24.995348,2200
大安區,14.01,182.02,2.453164678,4,25,0,4,1,2,1,坡道平面,2019/1/3,121.532557,25.016748,4827
大安區,29.76,82.06,41.04670185,2,4,0,2,2,1,0,無,2018/11/26,121.52699,25.027816,1968
信義區,33.5,93.03,45.988624,3,4,0,3,2,2,0,無,2018/12/25,121.575688,25.04646,1636
大安區,20.86,120.37,37.65169716,5,7,0,3,2,2,1,無,2018/11/4,121.549762,25.031326,2600
大安區,19.38,123.33,16.42470413,7,14,0,2,2,1,1,坡道平面,2018/12/6,121.559899,25.016983,2168
文山區,32.13,223.96,5.092507033,6,12,0,4,2,2,1,坡道平面,2018/12/22,121.564385,24.984044,2910
文山區,40.27,125.37,37.33409995,4,5,0,4,2,2,0,無,2018/12/14,121.539096,24.9997,1560
大安區,46.84,277.86,6.579190538,7,13,0,3,2,2,1,塔式車位,2018/12/21,121.554195,25.018961,5500
大安區,33.39,237.79,0.739234892,6,10,0,3,2,1,1,坡道平面,2018/12/28,121.530441,25.02558,6058
大安區,29.74,195.95,0.72280745,7,10,0,3,2,1,1,坡道平面,2018/12/22,121.530441,25.02558,5600
信義區,7.38,41.41,12.80519107,2,14,0,1,1,1,1,無,2018/7/21,121.582085,25.043807,1755
松山區,24.9,193.32,23.59254468,5,5,0,1,1,1,0,升降平面,2018/12/25,121.566383,25.04867,1425
松山區,26.7,75.57,45.0139291,4,5,0,3,2,1,0,無,2018/12/13,121.564285,25.052861,1340
信義區,12.6,144.06,31.2997529,7,12,1,3,2,2,1,無,2019/1/4,121.557598,25.030401,3200
信義區,27.4,205.85,-3.222516547,10,14,0,4,2,2,1,無,2014/10/20,121.574186,25.047266,5600
松山區,6.41,65.94,29.55844405,9,12,0,2,1,1,1,無,2018/12/23,121.570725,25.051686,1358
信義區,49.96,350.17,3.846759345,14,16,0,3,2,3,1,坡道平面,2018/11/1,121.579747,25.04877,7200
文山區,16.96,65.29,2.020575371,3,7,0,1,1,1,1,無,2018/12/7,121.557554,24.986091,1018
文山區,149.94,227.47,0.788517218,1,5,0,4,2,2,1,坡道平面,2018/12/15,121.568378,24.99273,4210
文山區,36.69,89.11,44.03923421,1,4,0,3,2,1,0,無,2018/12/20,121.537222,25.000071,1508
文山區,34.63,221.97,5.160954708,10,12,0,3,2,2,1,坡道機械,2018/12/23,121.553023,24.987479,2410
文山區,18.43,108.66,35.31900039,6,7,0,3,2,2,1,無,2018/12/12,121.55173,24.996856,1295
文山區,23.79,91.95,18.0893516,3,10,0,3,2,2,1,無,2018/11/27,121.555145,24.981342,480
松山區,27.39,132.13,16.51231716,15,18,0,3,2,1,1,無,2018/9/23,121.554343,25.059059,2668
松山區,5.55,34.22,10.20144151,4,11,0,0,1,1,1,無,2018/12/26,121.546915,25.063224,740
松山區,6.23,59.33,1.300505828,5,12,1,1,1,1,1,無,2019/1/9,121.570725,25.051686,1350
信義區,57.81,121.58,23.12162467,1,4,0,3,1,1,0,無,2018/11/30,121.575353,25.016584,1750
信義區,23.25,112.2,34.51131782,2,7,1,3,2,2,1,無,2018/12/16,121.571738,25.049011,2000
松山區,24.53,116.23,26.73839983,2,7,0,2,1,1,1,無,2018/12/4,121.561487,25.055205,1910
信義區,12.38,112.49,33.40246549,6,14,0,3,2,2,1,無,2018/11/14,121.577654,25.038146,2212
大安區,5.67,40.28,31.52699919,8,10,0,1,0,1,1,無,2019/1/17,121.55273,25.04025,1080
大安區,16.62,86.86,33.58864316,16,17,0,2,2,1,1,無,2018/12/23,121.545967,25.027999,1870
大安區,10.32,125.47,32.0389878,8,12,0,3,2,2,1,無,2018/12/24,121.557233,25.029534,2900
松山區,20.62,112.8,40.80029022,6,7,0,3,2,2,1,無,2019/1/6,121.552651,25.045055,2148
信義區,24,75.5,49.2330438,2,4,0,3,2,2,0,無,2018/11/27,121.558356,25.030177,1256
松山區,49,135.7,44.06387537,2,4,0,4,1,2,0,無,2018/12/28,121.54508,25.063953,2400
松山區,4.86,59.16,10.91055942,7,14,0,1,1,1,1,升降機械,2019/1/3,121.579786,25.051573,900
文山區,26.71,157.77,9.81539662,1,9,0,3,2,2,1,升降平面,2018/12/20,121.540744,24.995176,3030
大安區,11.66,124.83,37.55587041,9,12,0,2,2,1,1,無,2019/1/8,121.526683,25.029848,2850
大安區,38,240.48,32.61121036,4,6,0,4,2,2,1,升降平面,2018/12/30,121.544514,25.0348,5728
大安區,13.16,135.44,35.34637946,8,14,0,3,2,2,1,無,2018/12/20,121.550505,25.033594,3500
松山區,18.79,131.01,35.54624667,5,12,1,3,2,2,1,無,2018/11/28,121.544482,25.066209,2070
松山區,12.79,130.84,40.39507998,13,13,0,3,2,2,1,無,2018/12/11,121.568569,25.054281,2800
文山區,29.92,132.47,37.64622135,5,5,0,3,2,2,0,無,2019/1/12,121.56307,24.983338,1500
文山區,113.03,251.32,9.152823124,3,4,0,4,2,2,1,坡道平面,2018/12/14,121.586975,24.987459,2825
文山區,41.46,128.48,37.03293018,2,5,0,4,2,2,0,無,2019/1/4,121.545694,24.987535,1380
文山區,48.51,198.37,5.092507033,7,13,0,3,2,2,1,坡道平面,2018/10/31,121.565523,24.987314,2422
信義區,23.81,61.3,28.20044217,4,5,0,3,2,2,0,無,2018/7/6,121.561019,25.026837,750
松山區,26,93,40.80576603,1,5,0,3,2,2,0,無,2018/12/27,121.560723,25.051055,1260
信義區,20.55,179.78,32.3538471,4,14,1,3,2,2,1,無,2018/12/22,121.5804,25.045535,3980
大安區,7.02,37.7,31.55164035,5,7,0,1,1,1,1,無,2019/1/6,121.557345,25.044737,758
大安區,32.28,144.82,30.48659452,5,8,0,2,2,2,1,無,2019/1/23,121.55273,25.04025,4300
大安區,60.75,143.02,49.26863659,4,4,0,4,2,2,0,無,2019/1/7,121.552677,25.027941,2500
大安區,24.17,166.98,31.4941443,4,12,0,4,2,2,1,無,2018/12/26,121.557272,25.038017,5650
松山區,6.17,46.15,17.63759694,3,10,1,1,1,1,1,無,2018/12/26,121.579786,25.051573,910
松山區,57.96,211.53,9.804444992,9,11,0,4,2,2,1,坡道平面,2019/1/8,121.555758,25.056145,4450
大安區,48.56,257.91,28.4441159,3,6,0,3,2,2,1,坡道平面,2018/10/23,121.550524,25.034237,6188
松山區,4.42,50.24,9.735997317,3,18,0,1,1,1,1,無,2018/12/25,121.570725,25.051686,1200
信義區,21.6,122.31,28.50434985,3,7,0,3,2,2,1,無,2018/12/19,121.577357,25.037557,1850
文山區,18.7,76.28,13.91678132,10,12,0,2,2,1,1,無,2018/12/29,121.561428,24.99696,1120
大安區,19.84,96.69,35.84741644,2,7,0,2,2,2,1,無,2019/1/15,121.551462,25.028514,2000
松山區,32.75,77.46,47.0454561,2,4,0,3,2,1,0,無,2019/1/5,121.561836,25.057058,1540
信義區,9.1,45.09,10.95436593,9,14,0,1,1,1,1,無,2019/1/19,121.563942,25.011589,1068
松山區,3.06,31.67,12.34522269,5,13,1,1,1,1,1,無,2018/12/27,121.547323,25.048307,988
松山區,3.76,45.85,28.84658823,7,19,1,1,1,1,1,無,2018/12/22,121.570725,25.051686,1050
文山區,38.9,102.62,34.3853741,2,5,0,3,1,1,0,無,2018/11/29,121.566458,24.984783,1010
文山區,46.49,96,36.83032506,3,5,0,3,2,1,0,無,2018/12/25,121.561477,24.995407,920
文山區,33.15,134.97,30.49754615,7,7,0,3,2,2,1,無,2019/1/20,121.554443,25.002693,2000
文山區,35.61,180.12,8.112418462,6,14,0,3,2,2,1,無,2018/12/15,121.535608,25.001335,2385
文山區,149.94,227.3,0.77756559,5,5,0,4,2,2,1,坡道平面,2018/12/11,121.566869,24.993527,3750
松山區,18.36,68.81,0.824110009,4,5,0,2,1,1,1,無,2018/12/28,121.563776,25.049644,1800
信義區,19.23,200.44,26.31128634,12,12,0,3,2,2,1,無,2018/12/20,121.556832,25.02816,3660
文山區,8.4,37.23,38.74138415,2,5,0,3,2,1,0,無,2019/1/15,121.560188,24.989017,560
大安區,26.35,182.9,39.49704648,2,12,0,3,2,1,1,坡道平面,2018/12/9,121.552654,25.033473,4160
大安區,23.46,114.5,20.02231394,12,14,0,4,2,2,1,坡道機械,2018/12/9,121.560103,25.016445,2100
松山區,12.38,67.39,34.87545946,6,7,0,2,2,1,1,無,2018/12/12,121.556383,25.049467,1380
文山區,71.4,140.09,15.53488436,3,12,0,3,2,2,1,坡道平面,2018/12/21,121.587252,24.989338,1368
大安區,7.3,27.46,12.03036339,4,7,0,1,1,1,1,無,2018/12/25,121.529311,25.023897,750
大安區,8.31,106.97,34.51131782,6,12,1,3,2,2,1,無,2018/12/20,121.546505,25.024851,2300
大安區,5.63,73.54,28.82194706,3,19,1,3,1,2,1,無,2019/1/1,121.534206,25.025939,440
信義區,7.12,38.6,25.69251935,5,5,0,1,1,1,1,無,2019/1/14,121.563631,25.043883,820
松山區,24.2,74.61,40.84957254,1,5,0,3,2,1,0,無,2018/12/22,121.557934,25.060898,720
松山區,19.43,116.54,39.25884857,2,7,0,2,1,2,1,無,2018/12/28,121.554435,25.058495,2650
松山區,7.74,71.46,12.00298432,4,13,1,1,1,1,1,無,2018/11/11,121.579786,25.051573,1700
信義區,42.66,164.95,20.64929465,7,13,0,3,2,2,1,坡道平面,2018/12/21,121.569351,25.030611,4050
文山區,36.7,190.09,8.191817765,11,14,0,3,2,2,1,坡道平面,2019/1/14,121.535608,25.001335,2630
文山區,39.56,189,20.92582325,4,10,0,4,2,2,1,坡道平面,2018/12/23,121.560331,24.983953,2480
文山區,25.42,89.87,23.34613305,3,9,0,2,2,1,1,升降機械,2018/12/25,121.557554,24.986091,1160
文山區,33.12,90.57,37.9035846,3,5,0,2,1,1,0,無,2018/12/26,121.566363,24.982693,1000
文山區,10.14,74.29,1.952127696,6,8,0,1,2,1,1,升降機械,2018/7/30,121.543741,25.004745,1500
文山區,12.17,39.65,24.12096073,5,5,0,1,1,1,0,無,2018/7/13,121.549594,25.003446,418
文山區,55.54,107.25,34.91379015,1,7,0,5,2,1,1,無,2018/6/26,121.569946,25.001366,1557
文山區,17.48,76.61,23.08603188,13,15,0,2,2,1,1,無,2018/5/12,121.550078,24.998367,1220
松山區,2.36,30.55,12.21654107,8,11,1,1,1,1,1,無,2018/7/6,121.557651,25.048345,1192
松山區,36.04,158.51,16.92300321,5,12,0,3,2,2,1,無,2018/7/13,121.553214,25.055878,3168
信義區,5.46,39.31,9.265077312,12,13,0,1,1,1,1,無,2018/7/14,121.573586,25.02147,915
松山區,20.38,128.92,29.91984777,5,12,0,2,2,1,1,無,2018/7/18,121.579786,25.051573,1555
信義區,14.44,91.41,11.50742315,6,19,0,2,1,1,1,無,2018/7/2,121.574147,25.032986,2250
大安區,29.29,251.45,0.380569074,3,12,0,3,2,2,1,坡道平面,2018/5/16,121.546809,25.031434,6420
信義區,12.36,72.07,8.227410556,12,12,0,2,1,1,1,坡道機械,2018/8/1,121.574186,25.047266,2698
信義區,123.35,471.58,15.84700576,9,14,0,4,2,3,1,坡道平面,2018/7/9,121.564946,25.02934,14799
大安區,29.25,69.77,50.522598,4,4,0,3,3,2,0,無,2018/6/9,121.541935,25.043042,2068
大安區,9.6,121.6,35.61195644,15,15,0,3,2,2,1,無,2018/6/17,121.557291,25.032858,3000
大安區,29.8,162.59,31.2997529,1,7,0,5,3,3,1,無,2018/7/5,121.540553,25.01031,1700
信義區,32.97,136.33,31.1409543,2,5,0,3,2,2,0,無,2018/7/12,121.554224,25.024695,2200
松山區,15.78,97.83,36.58665133,7,7,0,2,2,1,1,無,2018/7/25,121.550053,25.062092,1250
信義區,18.8,88.46,41.40262976,4,5,0,3,2,1,0,無,2018/7/21,121.574214,25.037552,1400
松山區,29.15,109.32,39.90773253,2,5,0,3,1,1,0,無,2018/3/14,121.552105,25.053514,1040
松山區,7.26,66.45,-2.108188395,6,12,1,1,1,1,1,無,2015/8/13,121.570725,25.051686,1800
文山區,25.22,140.06,20.43847581,5,10,0,3,1,1,1,坡道平面,2018/7/23,121.5586,25.005724,1600
文山區,25.85,101.13,33.84874433,1,5,0,3,2,2,0,無,2018/7/6,121.562343,24.994104,1168
文山區,35.75,93.19,49.96132706,4,4,0,3,2,2,0,無,2018/5/27,121.539801,24.997765,1328
文山區,22.16,88.35,19.32140975,9,12,0,3,2,1,1,無,2018/7/24,121.547687,25.003653,1280
文山區,40.38,124.46,2.590060029,4,5,0,2,2,1,1,坡道平面,2017/6/16,121.587519,24.987883,1660
文山區,42.26,90.82,24.63021143,2,10,0,3,2,2,1,無,2018/7/24,121.561314,24.992735,1130
文山區,10.07,93.05,7.849579389,15,15,0,3,2,2,1,坡道平面,2018/8/5,121.542317,24.997669,1190
文山區,6.46,73.81,23.55421398,3,18,1,2,1,1,1,無,2018/6/30,121.541968,24.988412,1140
松山區,49.9,228.52,14.11117271,9,14,0,4,2,2,1,坡道平面,2018/6/17,121.562472,25.055319,4250
松山區,3.69,33.3,11.60872571,11,13,1,1,1,1,1,無,2018/6/20,121.579786,25.051573,894
松山區,3.71,38.5,11.90168176,2,13,1,0,1,1,1,無,2018/7/18,121.547323,25.048307,1256
松山區,11.59,58.19,36.41416319,6,7,0,2,1,1,1,無,2018/7/27,121.561233,25.061423,1470
信義區,0.84,8.14,34.09241805,9,12,0,3,2,2,1,無,2018/8/15,121.580412,25.046628,71
大安區,27.7,92.26,35.86658179,3,5,0,3,2,2,0,無,2018/7/16,121.537156,25.03487,2365
大安區,12.17,43.89,22.77664839,5,6,0,1,1,1,1,無,2018/7/13,121.531408,25.030217,1320
信義區,11.6,56.7,44.87977166,3,4,0,3,1,1,0,無,2018/7/19,121.579173,25.047947,1010
松山區,45.62,278.74,30.39624359,1,17,0,3,2,2,1,坡道平面,2018/5/23,121.547608,25.056574,6980
大安區,6.23,90.4,27.82808682,14,26,0,2,2,1,1,無,2018/7/26,121.524728,25.024348,2575
文山區,27.25,70.54,49.26589868,4,4,0,6,1,2,0,無,2018/6/27,121.554503,25.000996,1100
信義區,29.04,124.1,29.1888266,2,5,0,3,2,2,0,無,2018/7/3,121.573324,25.041513,2150
松山區,57.96,211.53,9.251387777,8,11,0,4,2,2,1,坡道平面,2018/6/20,121.555758,25.056145,4450
松山區,4.16,51.7,9.199367543,13,18,0,1,1,1,1,無,2018/6/12,121.570725,25.051686,1215
文山區,66.83,113.92,21.6842235,17,17,0,3,2,2,1,坡道機械,2018/6/2,121.561314,24.992735,1450
文山區,163.57,297.39,0.34771419,4,5,0,4,2,2,1,坡道平面,2018/7/7,121.566869,24.993527,4858
